id,name,supertype,competitive_score,score_category
sm3-129,Golisopod-GX,Pokémon,0.298714280128479,C-Tier
sm3-13,Simisage,Pokémon,0.29885751008987427,C-Tier
sm3-130,Tapu Bulu-GX,Pokémon,0.29878658056259155,C-Tier
sm3-131,Ho-Oh-GX,Pokémon,0.2987116575241089,C-Tier
sm3-132,Salazzle-GX,Pokémon,0.29866746068000793,C-Tier
sm3-133,Tapu Fini-GX,Pokémon,0.29879510402679443,C-Tier
sm3-134,Necrozma-GX,Pokémon,0.2987801432609558,C-Tier
sm3-135,Machamp-GX,Pokémon,0.29866352677345276,C-Tier
sm3-136,Lycanroc-GX,Pokémon,0.29863661527633667,C-Tier
sm3-137,Marshadow-GX,Pokémon,0.2987726330757141,C-Tier
sm3-138,Alolan Muk-GX,Pokémon,0.29869982600212097,C-Tier
sm3-139,Darkrai-GX,Pokémon,0.2987782061100006,C-Tier
sm3-14,Dewpider,Pokémon,0.20111992955207825,C-Tier
sm3-140,Gardevoir-GX,Pokémon,0.29871276021003723,C-Tier
sm3-141,Noivern-GX,Pokémon,0.2986988127231598,C-Tier
sm3-142,Acerola,Trainer,1.2920562767249066e-05,D-Tier
sm3-143,Guzma,Trainer,1.2920562767249066e-05,D-Tier
sm3-144,Kiawe,Trainer,1.2920562767249066e-05,D-Tier
sm3-145,Plumeria,Trainer,1.2920562767249066e-05,D-Tier
sm3-146,Sophocles,Trainer,1.2920562767249066e-05,D-Tier
sm3-147,Wicke,Trainer,1.2920562767249066e-05,D-Tier
sm3-148,Golisopod-GX,Pokémon,0.298714280128479,C-Tier
sm3-149,Tapu Bulu-GX,Pokémon,0.29878658056259155,C-Tier
sm3-15,Araquanid,Pokémon,0.2989058196544647,C-Tier
sm3-150,Charizard-GX,Pokémon,0.29871147871017456,C-Tier
sm3-151,Salazzle-GX,Pokémon,0.29866746068000793,C-Tier
sm3-152,Tapu Fini-GX,Pokémon,0.29879510402679443,C-Tier
sm3-153,Necrozma-GX,Pokémon,0.2987801432609558,C-Tier
sm3-154,Machamp-GX,Pokémon,0.29866352677345276,C-Tier
sm3-155,Lycanroc-GX,Pokémon,0.29863661527633667,C-Tier
sm3-156,Marshadow-GX,Pokémon,0.2987726330757141,C-Tier
sm3-157,Alolan Muk-GX,Pokémon,0.29869982600212097,C-Tier
sm3-158,Darkrai-GX,Pokémon,0.2987782061100006,C-Tier
sm3-159,Gardevoir-GX,Pokémon,0.29871276021003723,C-Tier
sm3-16,Wimpod,Pokémon,0.232659250497818,C-Tier
sm3-160,Noivern-GX,Pokémon,0.2986988127231598,C-Tier
sm3-161,Bodybuilding Dumbbells,Trainer,1.2920562767249066e-05,D-Tier
sm3-162,Choice Band,Trainer,1.2920562767249066e-05,D-Tier
sm3-163,Escape Rope,Trainer,1.2920562767249066e-05,D-Tier
sm3-164,Multi Switch,Trainer,1.2920562767249066e-05,D-Tier
sm3-165,Rescue Stretcher,Trainer,1.2920562767249066e-05,D-Tier
sm3-166,Super Scoop Up,Trainer,1.2920562767249066e-05,D-Tier
sm3-167,Fire Energy,Energy,2.8594962769162846e-12,D-Tier
sm3-168,Darkness Energy,Energy,2.8594962769162846e-12,D-Tier
sm3-169,Fairy Energy,Energy,2.8594962769162846e-12,D-Tier
sm3-17,Golisopod-GX,Pokémon,0.298714280128479,C-Tier
sm3-18,Charmander,Pokémon,0.2333805412054062,C-Tier
sm3-19,Charmeleon,Pokémon,0.2988719046115875,C-Tier
sm3-2,Metapod,Pokémon,0.2656279504299164,C-Tier
sm3-20,Charizard-GX,Pokémon,0.29871147871017456,C-Tier
sm3-21,Ho-Oh-GX,Pokémon,0.2987116575241089,C-Tier
sm3-22,Pansear,Pokémon,0.2333805412054062,C-Tier
sm3-23,Simisear,Pokémon,0.2988719046115875,C-Tier
sm3-24,Heatmor,Pokémon,0.29886090755462646,C-Tier
sm3-25,Salazzle-GX,Pokémon,0.29866746068000793,C-Tier
sm3-26,Turtonator,Pokémon,0.2987818419933319,C-Tier
sm3-27,Alolan Vulpix,Pokémon,0.1987265944480896,D-Tier
sm3-28,Alolan Ninetales,Pokémon,0.2988801598548889,C-Tier
sm3-29,Horsea,Pokémon,0.1987265944480896,D-Tier
sm3-3,Butterfree,Pokémon,0.2988327741622925,C-Tier
sm3-30,Seadra,Pokémon,0.26561346650123596,C-Tier
sm3-31,Kingdra,Pokémon,0.2987792193889618,C-Tier
sm3-32,Magikarp,Pokémon,0.09821265190839767,D-Tier
sm3-33,Gyarados,Pokémon,0.29874807596206665,C-Tier
sm3-34,Marill,Pokémon,0.1987265944480896,D-Tier
sm3-35,Azumarill,Pokémon,0.29884153604507446,C-Tier
sm3-36,Panpour,Pokémon,0.23499034345149994,C-Tier
sm3-37,Simipour,Pokémon,0.2987716794013977,C-Tier
sm3-38,Bruxish,Pokémon,0.29892465472221375,C-Tier
sm3-39,Tapu Fini-GX,Pokémon,0.29879510402679443,C-Tier
sm3-4,Oddish,Pokémon,0.16603584587574005,D-Tier
sm3-40,Pikachu,Pokémon,0.2012452632188797,C-Tier
sm3-41,Raichu,Pokémon,0.298888236284256,C-Tier
sm3-42,Electabuzz,Pokémon,0.2653140723705292,C-Tier
sm3-43,Electivire,Pokémon,0.29879069328308105,C-Tier
sm3-44,Tynamo,Pokémon,0.13147833943367004,D-Tier
sm3-45,Eelektrik,Pokémon,0.29874658584594727,C-Tier
sm3-46,Eelektross,Pokémon,0.298808217048645,C-Tier
sm3-47,Togedemaru,Pokémon,0.2653140723705292,C-Tier
sm3-48,Slowking,Pokémon,0.2988438904285431,C-Tier
sm3-49,Wobbuffet,Pokémon,0.29883861541748047,C-Tier
sm3-5,Gloom,Pokémon,0.2656279504299164,C-Tier
sm3-50,Seviper,Pokémon,0.2989126145839691,C-Tier
sm3-51,Duskull,Pokémon,0.1980745643377304,D-Tier
sm3-52,Dusclops,Pokémon,0.29882341623306274,C-Tier
sm3-53,Dusknoir,Pokémon,0.2987513244152069,C-Tier
sm3-54,Croagunk,Pokémon,0.1980745643377304,D-Tier
sm3-55,Toxicroak,Pokémon,0.2988798916339874,C-Tier
sm3-56,Venipede,Pokémon,0.23295491933822632,C-Tier
sm3-57,Whirlipede,Pokémon,0.29882341623306274,C-Tier
sm3-58,Scolipede,Pokémon,0.2987246811389923,C-Tier
sm3-59,Espurr,Pokémon,0.1980745643377304,D-Tier
sm3-6,Vileplume,Pokémon,0.2987711727619171,C-Tier
sm3-60,Meowstic,Pokémon,0.29882341623306274,C-Tier
sm3-61,Sandygast,Pokémon,0.2653477191925049,C-Tier
sm3-62,Palossand,Pokémon,0.2988050580024719,C-Tier
sm3-63,Necrozma-GX,Pokémon,0.2987801432609558,C-Tier
sm3-64,Machamp-GX,Pokémon,0.29866352677345276,C-Tier
sm3-65,Rhyhorn,Pokémon,0.2654728293418884,C-Tier
sm3-66,Rhydon,Pokémon,0.29885318875312805,C-Tier
sm3-67,Rhyperior,Pokémon,0.29865965247154236,C-Tier
sm3-68,Lunatone,Pokémon,0.29888781905174255,C-Tier
sm3-69,Solrock,Pokémon,0.29888781905174255,C-Tier
sm3-7,Tangela,Pokémon,0.26557379961013794,C-Tier
sm3-70,Riolu,Pokémon,0.23391856253147125,C-Tier
sm3-71,Lucario,Pokémon,0.29880887269973755,C-Tier
sm3-72,Sawk,Pokémon,0.29888781905174255,C-Tier
sm3-73,Crabrawler,Pokémon,0.2654728293418884,C-Tier
sm3-74,Crabominable,Pokémon,0.29872360825538635,C-Tier
sm3-75,Lycanroc,Pokémon,0.29885318875312805,C-Tier
sm3-76,Lycanroc,Pokémon,0.29885318875312805,C-Tier
sm3-77,Mudbray,Pokémon,0.2654728293418884,C-Tier
sm3-78,Mudsdale,Pokémon,0.29876643419265747,C-Tier
sm3-79,Passimian,Pokémon,0.2988600432872772,C-Tier
sm3-8,Tangrowth,Pokémon,0.2987503111362457,C-Tier
sm3-80,Marshadow-GX,Pokémon,0.2987726330757141,C-Tier
sm3-81,Alolan Rattata,Pokémon,0.13297536969184875,D-Tier
sm3-82,Alolan Raticate,Pokémon,0.29881054162979126,C-Tier
sm3-83,Alolan Grimer,Pokémon,0.26517295837402344,C-Tier
sm3-84,Alolan Muk-GX,Pokémon,0.29869982600212097,C-Tier
sm3-85,Sneasel,Pokémon,0.2316751629114151,C-Tier
sm3-86,Weavile,Pokémon,0.298929363489151,C-Tier
sm3-87,Darkrai,Pokémon,0.2988194227218628,C-Tier
sm3-88,Darkrai-GX,Pokémon,0.2987782061100006,C-Tier
sm3-89,Inkay,Pokémon,0.19976797699928284,D-Tier
sm3-9,Ledyba,Pokémon,0.20111992955207825,C-Tier
sm3-90,Malamar,Pokémon,0.2988981008529663,C-Tier
sm3-91,Ralts,Pokémon,0.1963866651058197,D-Tier
sm3-92,Kirlia,Pokémon,0.26480191946029663,C-Tier
sm3-93,Gardevoir-GX,Pokémon,0.29871276021003723,C-Tier
sm3-94,Diancie,Pokémon,0.29891788959503174,C-Tier
sm3-95,Cutiefly,Pokémon,0.09843391180038452,D-Tier
sm3-96,Ribombee,Pokémon,0.23124295473098755,C-Tier
sm3-97,Morelull,Pokémon,0.1963866651058197,D-Tier
sm3-98,Shiinotic,Pokémon,0.2988976538181305,C-Tier
sm3-99,Noivern-GX,Pokémon,0.2986988127231598,C-Tier
sm35-1,Bulbasaur,Pokémon,0.232659250497818,C-Tier
sm35-10,Entei-GX,Pokémon,0.2987268269062042,C-Tier
sm35-11,Torkoal,Pokémon,0.29886090755462646,C-Tier
sm35-12,Larvesta,Pokémon,0.26473239064216614,C-Tier
sm35-13,Volcarona,Pokémon,0.29881927371025085,C-Tier
sm35-14,Reshiram,Pokémon,0.2987818419933319,C-Tier
sm35-15,Litten,Pokémon,0.2002834528684616,C-Tier
sm35-16,Torracat,Pokémon,0.2988719046115875,C-Tier
sm35-17,Incineroar,Pokémon,0.2986167371273041,C-Tier
sm35-18,Totodile,Pokémon,0.23499034345149994,C-Tier
sm35-19,Croconaw,Pokémon,0.2987716794013977,C-Tier
sm35-2,Ivysaur,Pokémon,0.2989058196544647,C-Tier
sm35-20,Feraligatr,Pokémon,0.2987341284751892,C-Tier
sm35-21,Qwilfish,Pokémon,0.29867562651634216,C-Tier
sm35-22,Buizel,Pokémon,0.1987265944480896,D-Tier
sm35-23,Floatzel,Pokémon,0.2989175617694855,C-Tier
sm35-24,Palkia,Pokémon,0.29882535338401794,C-Tier
sm35-25,Manaphy,Pokémon,0.1987265944480896,D-Tier
sm35-26,Keldeo,Pokémon,0.29889151453971863,C-Tier
sm35-27,Shining Volcanion,Pokémon,0.29882535338401794,C-Tier
sm35-28,Pikachu,Pokémon,0.2012452632188797,C-Tier
sm35-29,Raichu-GX,Pokémon,0.29881393909454346,C-Tier
sm35-3,Venusaur,Pokémon,0.29872554540634155,C-Tier
sm35-30,Voltorb,Pokémon,0.2012452632188797,C-Tier
sm35-31,Electrode,Pokémon,0.29874658584594727,C-Tier
sm35-32,Raikou,Pokémon,0.29885461926460266,C-Tier
sm35-33,Plusle,Pokémon,0.2346249520778656,C-Tier
sm35-34,Minun,Pokémon,0.2346249520778656,C-Tier
sm35-35,Zekrom,Pokémon,0.29882484674453735,C-Tier
sm35-36,Ekans,Pokémon,0.23295491933822632,C-Tier
sm35-37,Arbok,Pokémon,0.2988438904285431,C-Tier
sm35-38,Jynx,Pokémon,0.2988264560699463,C-Tier
sm35-39,Mewtwo-GX,Pokémon,0.29876506328582764,C-Tier
sm35-4,Shroomish,Pokémon,0.20111992955207825,C-Tier
sm35-40,Shining Mew,Pokémon,0.09845941513776779,D-Tier
sm35-41,Latios,Pokémon,0.29887720942497253,C-Tier
sm35-42,Shining Jirachi,Pokémon,0.23295491933822632,C-Tier
sm35-43,Golett,Pokémon,0.2988264560699463,C-Tier
sm35-44,Golurk,Pokémon,0.298765629529953,C-Tier
sm35-45,Marshadow,Pokémon,0.23295491933822632,C-Tier
sm35-46,Stunfisk,Pokémon,0.2988600432872772,C-Tier
sm35-47,Spiritomb,Pokémon,0.19976797699928284,D-Tier
sm35-48,Purrloin,Pokémon,0.19976797699928284,D-Tier
sm35-49,Liepard,Pokémon,0.298929363489151,C-Tier
sm35-5,Breloom,Pokémon,0.29886266589164734,C-Tier
sm35-50,Scraggy,Pokémon,0.19976797699928284,D-Tier
sm35-51,Scrafty,Pokémon,0.298855721950531,C-Tier
sm35-52,Zorua,Pokémon,0.19976797699928284,D-Tier
sm35-53,Zoroark-GX,Pokémon,0.29871511459350586,C-Tier
sm35-54,Yveltal,Pokémon,0.2988194227218628,C-Tier
sm35-55,Hoopa,Pokémon,0.2988194227218628,C-Tier
sm35-56,Shining Rayquaza,Pokémon,0.29883211851119995,C-Tier
sm35-57,Shining Arceus,Pokémon,0.29878532886505127,C-Tier
sm35-58,Damage Mover,Trainer,1.2920562767249066e-05,D-Tier
sm35-59,Energy Retrieval,Trainer,1.2920562767249066e-05,D-Tier
sm35-6,Carnivine,Pokémon,0.2989116907119751,C-Tier
sm35-60,Great Ball,Trainer,1.2920562767249066e-05,D-Tier
sm35-61,Hau,Trainer,1.2920562767249066e-05,D-Tier
sm35-62,Lillie,Trainer,1.2920562767249066e-05,D-Tier
sm35-63,Pokémon Breeder,Trainer,1.2920562767249066e-05,D-Tier
sm35-64,Pokémon Catcher,Trainer,1.2920562767249066e-05,D-Tier
sm35-65,Sophocles,Trainer,1.2920562767249066e-05,D-Tier
sm35-66,Super Scoop Up,Trainer,1.2920562767249066e-05,D-Tier
sm35-67,Switch,Trainer,1.2920562767249066e-05,D-Tier
sm35-68,Ultra Ball,Trainer,1.2920562767249066e-05,D-Tier
sm35-69,Double Colorless Energy,Energy,3.3326180966871018e-15,D-Tier
sm35-7,Shaymin,Pokémon,0.232659250497818,C-Tier
sm35-70,Warp Energy,Energy,3.3326180966871018e-15,D-Tier
sm35-71,Entei-GX,Pokémon,0.2987268269062042,C-Tier
sm35-72,Mewtwo-GX,Pokémon,0.29876506328582764,C-Tier
sm35-73,Pokémon Breeder,Trainer,1.2920562767249066e-05,D-Tier
sm35-74,Entei-GX,Pokémon,0.2987268269062042,C-Tier
sm35-75,Raichu-GX,Pokémon,0.29881393909454346,C-Tier
sm35-76,Mewtwo-GX,Pokémon,0.29876506328582764,C-Tier
sm35-77,Zoroark-GX,Pokémon,0.29871511459350586,C-Tier
sm35-78,Mewtwo-GX,Pokémon,0.29876506328582764,C-Tier
sm35-8,Virizion,Pokémon,0.29887109994888306,C-Tier
sm35-9,Shining Genesect,Pokémon,0.2987954318523407,C-Tier
sm4-1,Weedle,Pokémon,0.16603584587574005,D-Tier
sm4-10,Skiddo,Pokémon,0.232659250497818,C-Tier
sm4-100,Counter Energy,Energy,3.3326180966871018e-15,D-Tier
sm4-101,Gyarados-GX,Pokémon,0.29866403341293335,C-Tier
sm4-102,Alolan Golem-GX,Pokémon,0.29889237880706787,C-Tier
sm4-103,Nihilego-GX,Pokémon,0.29889607429504395,C-Tier
sm4-104,Buzzwole-GX,Pokémon,0.2987440228462219,C-Tier
sm4-105,Guzzlord-GX,Pokémon,0.2988189458847046,C-Tier
sm4-106,Kartana-GX,Pokémon,0.29879966378211975,C-Tier
sm4-107,Alolan Exeggutor-GX,Pokémon,0.2986713647842407,C-Tier
sm4-108,Silvally-GX,Pokémon,0.2986573576927185,C-Tier
sm4-109,Gladion,Trainer,1.2920562767249066e-05,D-Tier
sm4-11,Gogoat,Pokémon,0.29882240295410156,C-Tier
sm4-110,Lusamine,Trainer,1.2920562767249066e-05,D-Tier
sm4-111,Olivia,Trainer,1.2920562767249066e-05,D-Tier
sm4-112,Gyarados-GX,Pokémon,0.29866403341293335,C-Tier
sm4-113,Alolan Golem-GX,Pokémon,0.29889237880706787,C-Tier
sm4-114,Nihilego-GX,Pokémon,0.29889607429504395,C-Tier
sm4-115,Buzzwole-GX,Pokémon,0.2987440228462219,C-Tier
sm4-116,Guzzlord-GX,Pokémon,0.2988189458847046,C-Tier
sm4-117,Kartana-GX,Pokémon,0.29879966378211975,C-Tier
sm4-118,Alolan Exeggutor-GX,Pokémon,0.2986713647842407,C-Tier
sm4-119,Silvally-GX,Pokémon,0.2986573576927185,C-Tier
sm4-12,Alolan Marowak,Pokémon,0.29890573024749756,C-Tier
sm4-120,Counter Catcher,Trainer,1.2920562767249066e-05,D-Tier
sm4-121,Wishful Baton,Trainer,1.2920562767249066e-05,D-Tier
sm4-122,Counter Energy,Energy,3.3326180966871018e-15,D-Tier
sm4-123,Warp Energy,Energy,3.3326180966871018e-15,D-Tier
sm4-124,Water Energy,Energy,2.8594962769162846e-12,D-Tier
sm4-13,Numel,Pokémon,0.26473239064216614,C-Tier
sm4-14,Camerupt,Pokémon,0.2987387478351593,C-Tier
sm4-15,Staryu,Pokémon,0.1987265944480896,D-Tier
sm4-16,Starmie,Pokémon,0.2987716794013977,C-Tier
sm4-17,Magikarp,Pokémon,0.09821265190839767,D-Tier
sm4-18,Gyarados-GX,Pokémon,0.29866403341293335,C-Tier
sm4-19,Swinub,Pokémon,0.1987265944480896,D-Tier
sm4-2,Kakuna,Pokémon,0.2656279504299164,C-Tier
sm4-20,Piloswine,Pokémon,0.2989175617694855,C-Tier
sm4-21,Mamoswine,Pokémon,0.29869818687438965,C-Tier
sm4-22,Remoraid,Pokémon,0.1987265944480896,D-Tier
sm4-23,Octillery,Pokémon,0.2989175617694855,C-Tier
sm4-24,Corphish,Pokémon,0.23499034345149994,C-Tier
sm4-25,Crawdaunt,Pokémon,0.2988801598548889,C-Tier
sm4-26,Feebas,Pokémon,0.09821265190839767,D-Tier
sm4-27,Milotic,Pokémon,0.29884153604507446,C-Tier
sm4-28,Regice,Pokémon,0.29882535338401794,C-Tier
sm4-29,Shellos,Pokémon,0.1987265944480896,D-Tier
sm4-3,Beedrill,Pokémon,0.2988327741622925,C-Tier
sm4-30,Pikachu,Pokémon,0.2012452632188797,C-Tier
sm4-31,Alolan Raichu,Pokémon,0.298888236284256,C-Tier
sm4-32,Alolan Geodude,Pokémon,0.2012452632188797,C-Tier
sm4-33,Alolan Graveler,Pokémon,0.29892149567604065,C-Tier
sm4-34,Alolan Golem-GX,Pokémon,0.29889237880706787,C-Tier
sm4-35,Emolga,Pokémon,0.2012452632188797,C-Tier
sm4-36,Gastly,Pokémon,0.16680438816547394,D-Tier
sm4-37,Haunter,Pokémon,0.23284637928009033,C-Tier
sm4-38,Gengar,Pokémon,0.29880446195602417,C-Tier
sm4-39,Misdreavus,Pokémon,0.1980745643377304,D-Tier
sm4-4,Exeggcute,Pokémon,0.16603584587574005,D-Tier
sm4-40,Mismagius,Pokémon,0.2988798916339874,C-Tier
sm4-41,Spoink,Pokémon,0.16680438816547394,D-Tier
sm4-42,Grumpig,Pokémon,0.2988438904285431,C-Tier
sm4-43,Chimecho,Pokémon,0.23295491933822632,C-Tier
sm4-44,Pumpkaboo,Pokémon,0.1980745643377304,D-Tier
sm4-45,Gourgeist,Pokémon,0.2988438904285431,C-Tier
sm4-46,Salandit,Pokémon,0.1980745643377304,D-Tier
sm4-47,Salazzle,Pokémon,0.2988798916339874,C-Tier
sm4-48,Oranguru,Pokémon,0.29887720942497253,C-Tier
sm4-49,Nihilego-GX,Pokémon,0.29889607429504395,C-Tier
sm4-5,Cacnea,Pokémon,0.20111992955207825,C-Tier
sm4-50,Mankey,Pokémon,0.20172367990016937,C-Tier
sm4-51,Primeape,Pokémon,0.29890960454940796,C-Tier
sm4-52,Cubone,Pokémon,0.23391856253147125,C-Tier
sm4-53,Regirock,Pokémon,0.29877325892448425,C-Tier
sm4-54,Gastrodon,Pokémon,0.29880887269973755,C-Tier
sm4-55,Stufful,Pokémon,0.23391856253147125,C-Tier
sm4-56,Bewear,Pokémon,0.29876643419265747,C-Tier
sm4-57,Buzzwole-GX,Pokémon,0.2987440228462219,C-Tier
sm4-58,Houndour,Pokémon,0.19976797699928284,D-Tier
sm4-59,Houndoom,Pokémon,0.298855721950531,C-Tier
sm4-6,Cacturne,Pokémon,0.29886266589164734,C-Tier
sm4-60,Deino,Pokémon,0.2316751629114151,C-Tier
sm4-61,Zweilous,Pokémon,0.298929363489151,C-Tier
sm4-62,Hydreigon,Pokémon,0.2987239360809326,C-Tier
sm4-63,Guzzlord-GX,Pokémon,0.2988189458847046,C-Tier
sm4-64,Mawile,Pokémon,0.26573991775512695,C-Tier
sm4-65,Aron,Pokémon,0.20212778449058533,C-Tier
sm4-66,Lairon,Pokémon,0.29888787865638733,C-Tier
sm4-67,Aggron,Pokémon,0.2986525893211365,C-Tier
sm4-68,Registeel,Pokémon,0.29877161979675293,C-Tier
sm4-69,Escavalier,Pokémon,0.2988029420375824,C-Tier
sm4-7,Karrablast,Pokémon,0.20111992955207825,C-Tier
sm4-70,Kartana-GX,Pokémon,0.29879966378211975,C-Tier
sm4-71,Jigglypuff,Pokémon,0.1963866651058197,D-Tier
sm4-72,Wigglytuff,Pokémon,0.29882290959358215,C-Tier
sm4-73,Xerneas,Pokémon,0.2987804412841797,C-Tier
sm4-74,Alolan Exeggutor-GX,Pokémon,0.2986713647842407,C-Tier
sm4-75,Jangmo-o,Pokémon,0.20261797308921814,C-Tier
sm4-76,Hakamo-o,Pokémon,0.2988044321537018,C-Tier
sm4-77,Kommo-o,Pokémon,0.2987028956413269,C-Tier
sm4-78,Miltank,Pokémon,0.29890358448028564,C-Tier
sm4-79,Swablu,Pokémon,0.1643156111240387,D-Tier
sm4-8,Shelmet,Pokémon,0.20111992955207825,C-Tier
sm4-80,Altaria,Pokémon,0.2989127039909363,C-Tier
sm4-81,Starly,Pokémon,0.2028363049030304,C-Tier
sm4-82,Staravia,Pokémon,0.2652074992656708,C-Tier
sm4-83,Staraptor,Pokémon,0.29875415563583374,C-Tier
sm4-84,Regigigas,Pokémon,0.2986309826374054,C-Tier
sm4-85,Minccino,Pokémon,0.2028363049030304,C-Tier
sm4-86,Cinccino,Pokémon,0.2989127039909363,C-Tier
sm4-87,Bunnelby,Pokémon,0.23339051008224487,C-Tier
sm4-88,Diggersby,Pokémon,0.298771470785141,C-Tier
sm4-89,Type: Null,Pokémon,0.29886266589164734,C-Tier
sm4-9,Accelgor,Pokémon,0.29885751008987427,C-Tier
sm4-90,Silvally-GX,Pokémon,0.2986573576927185,C-Tier
sm4-91,Counter Catcher,Trainer,1.2920562767249066e-05,D-Tier
sm4-92,Dashing Pouch,Trainer,1.2920562767249066e-05,D-Tier
sm4-93,Devoured Field,Trainer,1.2920562767249066e-05,D-Tier
sm4-94,Fighting Memory,Trainer,1.2920562767249066e-05,D-Tier
sm4-95,Gladion,Trainer,1.2920562767249066e-05,D-Tier
sm4-96,Lusamine,Trainer,1.2920562767249066e-05,D-Tier
sm4-97,Peeking Red Card,Trainer,1.2920562767249066e-05,D-Tier
sm4-98,Psychic Memory,Trainer,1.2920562767249066e-05,D-Tier
sm4-99,Sea of Nothingness,Trainer,1.2920562767249066e-05,D-Tier
sm5-1,Exeggcute,Pokémon,0.16603584587574005,D-Tier
sm5-10,Cherubi,Pokémon,0.16603584587574005,D-Tier
sm5-100,Dialga-GX,Pokémon,0.29873475432395935,C-Tier
sm5-101,Palkia-GX,Pokémon,0.29873475432395935,C-Tier
sm5-102,Lickitung,Pokémon,0.29890358448028564,C-Tier
sm5-103,Lickilicky,Pokémon,0.298771470785141,C-Tier
sm5-104,Eevee,Pokémon,0.2028363049030304,C-Tier
sm5-105,Eevee,Pokémon,0.2028363049030304,C-Tier
sm5-106,Buneary,Pokémon,0.2028363049030304,C-Tier
sm5-107,Lopunny,Pokémon,0.2989127039909363,C-Tier
sm5-108,Glameow,Pokémon,0.2028363049030304,C-Tier
sm5-109,Purugly,Pokémon,0.29885679483413696,C-Tier
sm5-11,Cherrim,Pokémon,0.2656279504299164,C-Tier
sm5-110,Fan Rotom,Pokémon,0.23339051008224487,C-Tier
sm5-111,Shaymin,Pokémon,0.23339051008224487,C-Tier
sm5-112,Yungoos,Pokémon,0.23339051008224487,C-Tier
sm5-113,Gumshoos,Pokémon,0.29885679483413696,C-Tier
sm5-114,Oranguru,Pokémon,0.2988230586051941,C-Tier
sm5-115,Type: Null,Pokémon,0.29886266589164734,C-Tier
sm5-116,Silvally-GX,Pokémon,0.2986573576927185,C-Tier
sm5-117,Drampa,Pokémon,0.29878532886505127,C-Tier
sm5-118,Ancient Crystal,Trainer,1.2920562767249066e-05,D-Tier
sm5-119,Cynthia,Trainer,1.2920562767249066e-05,D-Tier
sm5-12,Carnivine,Pokémon,0.29879701137542725,C-Tier
sm5-120,Cyrus ◇,Trainer,3.5976296430817456e-07,D-Tier
sm5-121,Electric Memory,Trainer,1.2920562767249066e-05,D-Tier
sm5-122,Escape Board,Trainer,1.2920562767249066e-05,D-Tier
sm5-123,Fire Memory,Trainer,1.2920562767249066e-05,D-Tier
sm5-124,Gardenia,Trainer,1.2920562767249066e-05,D-Tier
sm5-125,Lillie,Trainer,1.2920562767249066e-05,D-Tier
sm5-126,Looker,Trainer,1.2920562767249066e-05,D-Tier
sm5-127,Looker Whistle,Trainer,1.2920562767249066e-05,D-Tier
sm5-128,Mars,Trainer,1.2920562767249066e-05,D-Tier
sm5-129,Missing Clover,Trainer,1.2920562767249066e-05,D-Tier
sm5-13,Leafeon-GX,Pokémon,0.2987276017665863,C-Tier
sm5-130,Mt. Coronet,Trainer,1.2920562767249066e-05,D-Tier
sm5-131,Order Pad,Trainer,1.2920562767249066e-05,D-Tier
sm5-132,Pal Pad,Trainer,1.2920562767249066e-05,D-Tier
sm5-133,Pokémon Fan Club,Trainer,1.2920562767249066e-05,D-Tier
sm5-134,Unidentified Fossil,Trainer,0.18682901561260223,D-Tier
sm5-135,Volkner,Trainer,1.2920562767249066e-05,D-Tier
sm5-136,Super Boost Energy ◇,Energy,1.5028328541937734e-16,D-Tier
sm5-137,Unit Energy GrassFireWater,Energy,3.3326180966871018e-15,D-Tier
sm5-138,Unit Energy LightningPsychicMetal,Energy,3.3326180966871018e-15,D-Tier
sm5-139,Leafeon-GX,Pokémon,0.2987276017665863,C-Tier
sm5-14,Mow Rotom,Pokémon,0.29879701137542725,C-Tier
sm5-140,Pheromosa-GX,Pokémon,0.2988932728767395,C-Tier
sm5-141,Glaceon-GX,Pokémon,0.29871228337287903,C-Tier
sm5-142,Xurkitree-GX,Pokémon,0.29832562804222107,C-Tier
sm5-143,Dawn Wings Necrozma-GX,Pokémon,0.29889607429504395,C-Tier
sm5-144,Celesteela-GX,Pokémon,0.29876771569252014,C-Tier
sm5-145,Dusk Mane Necrozma-GX,Pokémon,0.2987740933895111,C-Tier
sm5-146,Dialga-GX,Pokémon,0.29873475432395935,C-Tier
sm5-147,Palkia-GX,Pokémon,0.29873475432395935,C-Tier
sm5-148,Cynthia,Trainer,1.2920562767249066e-05,D-Tier
sm5-149,Gardenia,Trainer,1.2920562767249066e-05,D-Tier
sm5-15,Shaymin,Pokémon,0.26557379961013794,C-Tier
sm5-150,Lana,Trainer,1.2920562767249066e-05,D-Tier
sm5-151,Lillie,Trainer,1.2920562767249066e-05,D-Tier
sm5-152,Looker,Trainer,1.2920562767249066e-05,D-Tier
sm5-153,Lusamine,Trainer,1.2920562767249066e-05,D-Tier
sm5-154,Mars,Trainer,1.2920562767249066e-05,D-Tier
sm5-155,Pokémon Fan Club,Trainer,1.2920562767249066e-05,D-Tier
sm5-156,Volkner,Trainer,1.2920562767249066e-05,D-Tier
sm5-157,Leafeon-GX,Pokémon,0.2987276017665863,C-Tier
sm5-158,Pheromosa-GX,Pokémon,0.2988932728767395,C-Tier
sm5-159,Glaceon-GX,Pokémon,0.29871228337287903,C-Tier
sm5-16,Dewpider,Pokémon,0.20111992955207825,C-Tier
sm5-160,Xurkitree-GX,Pokémon,0.29832562804222107,C-Tier
